pixel number,Galactic Longitude,Galactic Latitude,FIMS FUV (CU),GALEX FUV (CU),RASS xray band2,RASS xray band5,H-alpha,E(B-V),N(H I)
21016,213.047,8.386,2388.785,2152.99,357.485,50.681,4.606,0.202741,1.35E+21
21017,214.453,8.386,2450.057,NaN,320.691,63.341,5.0027,0.138877,1.19E+21
21018,215.859,8.386,2492.962,NaN,352.748,38.514,6.8364,0.214666,1.28E+21
21019,217.266,8.386,2617.207,NaN,246.85,56.716,2.8706,0.130419,1.23E+21
21020,218.672,8.386,2631.704,NaN,280.643,68.628,2.0412,0.09885,1.09E+21
21021,220.078,8.386,2972.448,NaN,300.122,68.203,1.78,0.082506,9.71E+20
21022,221.484,8.386,3003.362,1903.749,321.443,54.22,2.2142,0.108659,1.18E+21
21023,222.891,8.386,3073.874,NaN,278.635,52.359,2.4105,0.108975,1.17E+21
21024,224.297,8.386,3119.951,2135.7,302.839,48.338,2.5539,0.170461,1.28E+21
21025,225.703,8.386,3380.037,NaN,267.484,48.556,3.1532,0.161906,1.13E+21
21026,227.109,8.386,3558.499,NaN,221.583,49.018,3.1836,0.098734,1.14E+21
21027,228.516,8.386,3617.501,2700.894,198.816,50.459,3.3902,0.140265,1.29E+21
21028,229.922,8.386,3542.406,2479.891,203.899,45.438,3.2951,0.163529,1.47E+21
21029,231.328,8.386,3483.246,2221.929,243.631,72.673,3.1087,0.130742,1.44E+21
21030,232.734,8.386,2901.22,2009.148,188.616,52.698,3.4495,0.097626,1.06E+21
21031,234.141,8.386,2594.459,NaN,225.04,66.039,4.2344,0.078758,8.69E+20
21032,235.547,8.386,2643.72,NaN,259.183,54.751,3.7594,0.069287,8.36E+20
21033,236.953,8.386,2870.253,NaN,223.858,44.647,5.9106,0.096277,9.94E+20
21034,238.359,8.386,2905.11,NaN,236.79,81.125,7.1656,0.098648,1.16E+21
21035,239.766,8.386,3153.462,NaN,251.152,53.492,11.2391,0.11155,1.15E+21
21036,241.172,8.386,3292.062,NaN,195.221,82.771,17.2443,0.12138,9.78E+20
21037,242.578,8.386,3384.971,NaN,262.333,70.406,24.6005,0.108809,9.15E+20
21038,243.984,8.386,3441.524,3396.038,218.657,60.225,25.6494,0.119752,9.60E+20
21039,245.391,8.386,3421.719,3093.317,317.497,82.246,22.8385,0.100585,8.47E+20
21040,246.797,8.386,3590.256,3461.185,289.949,77.202,33.5715,0.102339,9.44E+20
21041,248.203,8.386,3603.259,NaN,334.034,78.146,25.2537,0.09788,7.83E+20
21042,249.609,8.386,3765.733,3689.646,298.911,79.815,25.993,0.111449,1.04E+21
21043,251.016,8.386,3774.814,NaN,264.16,67.02,24.6152,0.161623,1.45E+21
21044,252.422,8.386,3870.713,NaN,296.059,59.405,25.2611,0.163154,1.25E+21
21045,253.828,8.386,4095.156,5198.865,232.461,44.662,33.9171,0.247865,1.77E+21
21046,255.234,8.386,3806.022,5220.012,220.984,60.415,31.3513,0.31531,2.33E+21
21047,256.641,8.386,3667.547,4443.396,224.003,65.532,21.7695,0.276965,2.45E+21
21048,258.047,8.386,3531.45,3950.117,247.034,62.115,20.7316,0.347005,2.38E+21
21049,259.453,8.386,3478.337,3303.274,304.761,57.92,18.5551,0.400185,2.46E+21
21050,260.859,8.386,3394.206,3399.46,263.768,71.835,15.137,0.307619,2.24E+21
21051,262.266,8.386,3398.863,3278.666,340.748,67.165,20.6121,0.206384,1.87E+21
21052,263.672,8.386,3480.589,3812.333,353.987,85.415,29.5033,0.217913,1.87E+21
21053,265.078,8.386,3494.961,3936.411,321.758,86.352,29.2732,0.276854,2.10E+21
21054,266.484,8.386,3546.942,3885.628,320.852,65.201,40.2442,0.451149,2.46E+21
21055,267.891,8.386,3779.265,3980.665,309.342,70.319,32.3885,0.471829,2.44E+21
21056,269.297,8.386,4259,4599.845,375.427,63.742,38.567,0.513449,2.39E+21
21057,270.703,8.386,4616.781,4432.651,382.693,82.548,39.1175,0.4144,2.28E+21
21058,272.109,8.386,4658.124,NaN,474.99,107.126,44.74,0.26862,1.87E+21
21059,273.516,8.386,4373.052,3882.768,472.39,87.964,24.2994,0.19384,1.47E+21
21060,274.922,8.386,4146.686,3972.988,429.778,83.465,22.3982,0.183823,1.26E+21
21061,276.328,8.386,4051.896,3826.268,390.834,91.945,21.0392,0.214315,1.38E+21
21062,277.734,8.386,3846.08,3681.733,274.302,87.884,17.3969,0.244079,1.46E+21
21063,279.141,8.386,3718.736,3612.423,314.996,98.89,16.3491,0.205981,1.57E+21
21064,280.547,8.386,3719.196,NaN,325.717,97.89,16.6483,0.270517,1.98E+21
21065,281.953,8.386,3910.112,NaN,352.526,61.714,19.5712,0.378026,2.42E+21
21066,283.359,8.386,4182.324,4782.32,318.772,143.622,21.02,0.359263,2.47E+21
21067,284.766,8.386,4250.927,4605.039,212.313,68.383,17.6159,0.326856,2.33E+21
21068,286.172,8.386,4414.375,5227.932,248.093,80.318,24.444,0.337735,2.19E+21
21069,287.578,8.386,4560.914,5284.917,252.189,125.856,26.4426,0.375937,2.15E+21
21070,288.984,8.386,4528.311,4829.514,203.385,60.288,20.5102,0.231319,1.71E+21
21071,290.391,8.386,4587.957,4653.014,217.327,78.934,23.7577,0.238435,1.64E+21
21072,291.797,8.386,4605.52,4783.886,244.021,91.167,20.5625,0.224912,1.64E+21
21073,293.203,8.386,4626.014,5053.125,304.993,99.34,22.8779,0.207873,1.65E+21
21074,294.609,8.386,4590.71,NaN,199.678,77.231,22.2459,0.201207,1.72E+21
21075,296.016,8.386,4671.878,NaN,288.574,92.836,21.5589,0.198458,1.59E+21
21076,297.422,8.386,4918.021,NaN,226.062,113.547,23.9758,0.211442,1.63E+21
21077,298.828,8.386,5206.032,NaN,195.754,112.911,21.0211,0.217672,1.79E+21
21078,300.234,8.386,5594.143,NaN,212.457,80.88,25.5602,0.274154,2.01E+21
21079,301.641,8.386,5711.847,7874.801,235.435,88.849,25.0654,0.335705,2.05E+21
21080,303.047,8.386,5773.997,8793.723,228.226,99.071,23.7963,0.441661,2.25E+21
21081,304.453,8.386,5530.934,NaN,234.733,85.109,26.0249,0.355874,2.35E+21
21082,305.859,8.386,NaN,NaN,56.961,117.225,24.5634,0.438551,2.56E+21
21083,307.266,8.386,NaN,NaN,182.637,84.277,27.75,0.442867,2.60E+21
21084,308.672,8.386,NaN,NaN,224.204,98.951,26.8714,0.407027,2.57E+21
21085,310.078,8.386,NaN,NaN,223.15,76.399,18.8478,0.449681,2.92E+21
21086,311.484,8.386,NaN,NaN,15637.899,90.824,16.2799,0.493242,2.95E+21
21087,312.891,8.386,NaN,NaN,374.899,78.703,14.0883,0.444976,2.86E+21
21088,314.297,8.386,NaN,NaN,185.534,83.876,13.0783,0.47473,3.17E+21
21089,315.703,8.386,NaN,NaN,229.393,71.935,11.9158,0.459629,3.08E+21
21090,317.109,8.386,NaN,NaN,202.199,90.784,10.1891,0.403802,2.73E+21
21091,318.516,8.386,NaN,NaN,197.458,90.481,10.5795,0.373135,2.54E+21
21092,319.922,8.386,NaN,NaN,150.391,106.183,9.6265,0.367858,2.53E+21
21093,321.328,8.386,NaN,NaN,150.421,128.447,9.7904,0.372106,2.46E+21
21094,322.734,8.386,NaN,NaN,174.558,122.242,10.508,0.334716,2.15E+21
21095,324.141,8.386,NaN,NaN,214.238,139.479,12.1999,0.328534,2.14E+21
21096,325.547,8.386,NaN,NaN,221.976,149.812,14.361,0.332698,2.15E+21
21097,326.953,8.386,NaN,NaN,261.509,164.178,12.5126,0.304092,2.13E+21
21098,328.359,8.386,NaN,NaN,202.968,152.025,10.6971,0.319548,2.09E+21
21099,329.766,8.386,NaN,NaN,224.902,172.822,9.3404,0.346373,2.13E+21
21100,331.172,8.386,NaN,NaN,228.063,229.469,11.7757,0.313661,2.05E+21
21101,332.578,8.386,NaN,NaN,214.982,305.579,14.3156,0.26783,1.98E+21
21102,333.984,8.386,NaN,NaN,252.784,265.736,18.3566,0.349179,2.17E+21
21103,335.391,8.386,NaN,NaN,196.66,193.073,13.7711,0.655947,2.32E+21
21104,336.797,8.386,4026.443,NaN,223.979,155.461,13.8558,0.783027,2.31E+21
21105,338.203,8.386,3944.904,NaN,241.991,235.609,20.1857,0.57983,2.31E+21
21106,339.609,8.386,3217.272,NaN,262.924,126.737,14.7227,0.893857,2.17E+21
21107,341.016,8.386,3197.951,NaN,282.444,132.234,18.4125,0.919589,2.08E+21
21108,342.422,8.386,3615.473,NaN,212.146,59.023,11.1976,1.293173,2.18E+21
21109,343.828,8.386,4399.663,NaN,212.658,199.546,12.8441,0.797801,2.29E+21
21110,345.234,8.386,NaN,NaN,183.885,132.926,11.9118,0.740237,2.43E+21
21111,346.641,8.386,5455.092,NaN,197.676,225.471,18.9263,0.514272,2.44E+21
21112,348.047,8.386,5149.36,NaN,221.851,204.763,29.3379,0.54774,2.46E+21
21113,349.453,8.386,5071.189,NaN,230.746,191.827,19.3044,0.578048,2.65E+21
21114,350.859,8.386,5157.303,NaN,163.707,282.1,21.6918,0.581282,2.08E+21
21115,352.266,8.386,5093.005,NaN,276.881,336.582,23.6575,0.371839,1.84E+21
21116,353.672,8.386,4887.601,NaN,188.069,443.307,15.13,0.271486,1.50E+21
21117,355.078,8.386,4675.987,NaN,236.958,500.834,15.2365,0.302563,1.62E+21
21118,356.484,8.386,4352.74,NaN,234.398,441.131,13.442,0.346726,1.76E+21
21119,357.891,8.386,4008.837,NaN,222.796,278.781,13.0347,0.478031,2.06E+21
21120,359.297,8.386,3927.619,NaN,171.759,164.989,8.5222,0.73531,2.43E+21
21121,0,7.783,4200.015,NaN,170.965,186.985,9.2271,0.877088,2.32E+21
21122,1.406,7.783,4164.121,NaN,157.483,118.183,8.9295,0.835665,2.21E+21
21123,2.813,7.783,3621.876,NaN,187.393,113.367,7.5279,1.047968,1.99E+21
21124,4.219,7.783,3245.362,3466.26,210.343,138.952,7.2913,1.020895,1.80E+21
21125,5.625,7.783,3088.729,3048.026,168.741,158.082,7.9839,0.995265,1.85E+21
21126,7.031,7.783,3252.44,3492.813,189.986,206.019,10.024,0.635821,2.00E+21
21127,8.438,7.783,3583.161,4287.12,180.646,293.307,12.1473,0.449439,2.09E+21
21128,9.844,7.783,3765.539,NaN,213.679,325.943,11.2787,0.488492,2.29E+21
21129,11.25,7.783,3542.489,NaN,187.469,409.613,10.8656,0.455272,1.95E+21
21130,12.656,7.783,3333.309,4134.077,190.611,342.041,9.6933,0.557534,2.43E+21
21131,14.063,7.783,3035.275,NaN,177.598,202.144,12.1032,0.635905,2.61E+21
21132,15.469,7.783,2583.003,2959.924,184.693,92.391,4.96,1.027988,2.74E+21
21133,16.875,7.783,2249.911,NaN,155.884,40.544,4.7665,1.242612,2.86E+21
21134,18.281,7.783,2098.86,NaN,169.733,61.205,4.9715,1.185777,2.84E+21
21135,19.688,7.783,2003.865,NaN,165.481,82.713,4.5837,1.264319,2.51E+21
21136,21.094,7.783,1867.658,2200.873,156.224,88.646,5.3971,1.225933,2.63E+21
21137,22.5,7.783,1615.99,NaN,175.466,61.713,4.1896,1.682793,2.72E+21
21138,23.906,7.783,1512.656,NaN,185.01,46.342,3.5874,2.254632,2.50E+21
21139,25.313,7.783,1528.218,1641.237,161.471,25.812,3.659,1.99478,2.57E+21
21140,26.719,7.783,1588.141,1541.588,175.288,39.474,3.245,1.693649,2.55E+21
21141,28.125,7.783,1540.235,1810.962,157.602,64.263,3.8483,1.068523,2.28E+21
21142,29.531,7.783,1591.86,1856.271,194.486,47.354,4.7801,0.895121,2.59E+21
21143,30.938,7.783,1719.215,1712.589,149.418,52.307,5.1102,0.871825,2.50E+21
21144,32.344,7.783,2074.168,1987.116,176.717,67.323,6.8031,0.594637,2.36E+21
21145,33.75,7.783,2560.232,2335.34,176.852,111.465,7.3899,0.478514,2.37E+21
21146,35.156,7.783,2735.499,NaN,185.895,92.453,4.6215,0.516191,2.62E+21
21147,36.563,7.783,2944.565,NaN,219.097,131.55,4.8045,0.355798,2.12E+21
21148,37.969,7.783,2850.808,2707.687,195.606,118.659,6.2363,0.30656,1.98E+21
21149,39.375,7.783,2713.141,2463.539,195.154,108.15,4.3417,0.269236,1.95E+21
21150,40.781,7.783,2757.138,2530.075,221.321,103.123,3.4649,0.323279,2.07E+21
21151,42.188,7.783,2515.851,2027.552,198.089,99.12,2.6923,0.370006,1.78E+21
21152,43.594,7.783,2274.952,1866.478,207.393,58.123,2.4489,0.565523,2.00E+21
21153,45,7.783,2313.863,2137.266,196.052,89.033,2.5526,0.442617,1.76E+21
21154,46.406,7.783,2458.882,2427.615,188.225,93.41,2.3264,0.313541,1.73E+21
21155,47.813,7.783,2507.21,2426.037,204.217,68.501,2.6974,0.341036,1.99E+21
21156,49.219,7.783,NaN,2426.038,198.747,63.588,2.8254,0.404321,2.11E+21
21157,50.625,7.783,NaN,NaN,192.208,73.041,3.2531,0.374539,1.90E+21
21158,52.031,7.783,NaN,NaN,186.128,74.786,3.102,0.413501,1.69E+21
21159,53.438,7.783,NaN,2664.27,182.282,58.913,2.882,0.455746,2.04E+21
21160,54.844,7.783,NaN,2965.439,169.534,39.712,3.1899,0.590863,2.46E+21
21161,56.25,7.783,NaN,NaN,185.476,58.713,3.8609,0.511982,2.20E+21
21162,57.656,7.783,NaN,NaN,183.176,61.479,8.7866,0.344175,1.81E+21
21163,59.063,7.783,NaN,NaN,185.832,72.625,6.9791,0.282643,1.79E+21
21164,60.469,7.783,NaN,NaN,228.712,104.583,6.9553,0.247635,1.71E+21
21165,61.875,7.783,NaN,NaN,208.057,106.495,11.8752,0.241685,1.81E+21
21166,63.281,7.783,NaN,NaN,225.559,84.59,8.1402,0.230345,1.89E+21
21167,64.688,7.783,NaN,NaN,269.22,109.543,8.5983,0.290964,2.10E+21
21168,66.094,7.783,NaN,NaN,289.169,101.589,19.1133,0.28595,1.92E+21
21169,67.5,7.783,NaN,NaN,236.505,108.666,13.501,0.192229,1.41E+21
21170,68.906,7.783,NaN,NaN,271.307,109.466,13.0339,0.140449,1.20E+21
21171,70.313,7.783,NaN,NaN,236.366,145.419,17.5725,0.16043,1.35E+21
21172,71.719,7.783,NaN,NaN,282.105,162.084,26.0012,0.196568,1.53E+21
21173,73.125,7.783,NaN,NaN,252.047,173.11,15.3259,0.208666,1.76E+21
21174,74.531,7.783,6313.886,NaN,209.489,137.175,26.1906,0.32238,2.37E+21
21175,75.938,7.783,6259.409,NaN,205.256,231.201,37.621,0.449168,2.48E+21
21176,77.344,7.783,6129.134,NaN,207.883,194.036,70.746,0.342921,2.35E+21
21177,78.75,7.783,5710.064,NaN,212.285,110.707,44.3502,0.458834,2.95E+21
21178,80.156,7.783,5191.471,NaN,214.413,87.418,30.4322,0.515677,3.54E+21
21179,81.563,7.783,4858.25,NaN,249.009,61.656,39.01,0.560246,3.86E+21
21180,82.969,7.783,4575.937,NaN,269.221,76.433,31.1137,0.481053,3.12E+21
21181,84.375,7.783,4328.36,NaN,216.982,48.151,20.423,0.658321,4.07E+21
21182,85.781,7.783,4303.188,NaN,225.46,43.617,20.7072,0.576775,3.68E+21
21183,87.188,7.783,4419.793,NaN,239.687,52.914,6.9892,0.462616,3.23E+21
21184,88.594,7.783,4411.526,NaN,255.316,72.729,6.3318,0.367099,2.64E+21
21185,90,7.783,4381.01,NaN,290.421,63.614,7.7306,0.56139,2.97E+21
21186,91.406,7.783,3928.336,NaN,285.418,63.75,8.5826,0.524609,2.58E+21
21187,92.813,7.783,3620.959,NaN,245.874,46.331,9.4825,0.739875,2.80E+21
21188,94.219,7.783,3528.141,NaN,278.561,50.328,8.0725,0.885854,3.07E+21
21189,95.625,7.783,3530.32,NaN,255.8,24.007,6.9794,0.937391,3.07E+21
21190,97.031,7.783,3986.458,NaN,214.304,51.922,18.9459,0.685294,2.97E+21
21191,98.438,7.783,4482.187,NaN,172.875,36.464,36.4115,1.070915,3.38E+21
21192,99.844,7.783,4611.75,NaN,175.323,66.687,36.0406,0.654167,3.10E+21
21193,101.25,7.783,4647.813,NaN,152.082,54.217,30.752,0.737585,3.01E+21
21194,102.656,7.783,4908.811,NaN,197.622,50.032,26.3443,0.707878,2.85E+21
21195,104.063,7.783,5504.855,NaN,213.029,51.557,33.0326,0.588004,3.19E+21
21196,105.469,7.783,5888.111,NaN,163.573,41.813,44.4854,0.658315,3.53E+21
21197,106.875,7.783,5618.662,NaN,202.27,57.414,24.3694,0.862651,4.03E+21
21198,108.281,7.783,NaN,NaN,201.907,60.266,20.9003,0.862521,4.71E+21
21199,109.688,7.783,NaN,3925.094,175.452,52.548,19.5999,0.934475,4.42E+21
21200,111.094,7.783,NaN,3564.122,196.053,49.474,19.905,0.858631,4.47E+21
21201,112.5,7.783,NaN,3165.865,202.981,50.722,12.9621,0.95969,4.67E+21
21202,113.906,7.783,NaN,2675.147,214.657,54.629,6.3264,0.968777,4.45E+21
21203,115.313,7.783,NaN,2223.958,177.311,42.728,4.5573,0.882258,3.74E+21
21204,116.719,7.783,NaN,NaN,189.995,55.992,6.0081,0.616015,3.36E+21
21205,118.125,7.783,NaN,3533.241,209.379,40.094,9.146,0.587925,3.23E+21
21206,119.531,7.783,NaN,1989.644,217.437,25.504,7.1012,1.07513,3.32E+21
21207,120.938,7.783,NaN,1848.927,195.363,50.787,6.7636,0.744221,2.60E+21
21208,122.344,7.783,2491.769,NaN,208.673,70.147,7.8062,0.453805,2.36E+21
21209,123.75,7.783,2445.192,2905.739,201.113,53.695,7.7235,0.519533,2.38E+21
21210,125.156,7.783,2264.463,NaN,183.524,34.796,6.7179,0.678075,2.58E+21
21211,126.563,7.783,2300.649,NaN,170.292,44.221,5.1426,0.684237,2.99E+21
21212,127.969,7.783,2316.873,NaN,189.823,36.569,3.6095,0.832239,3.55E+21
21213,129.375,7.783,2353.121,2070.156,191.464,22.67,4.329,0.998413,3.65E+21
21214,130.781,7.783,2350.08,1647.754,186.726,22.166,2.8441,0.962287,3.20E+21
21215,132.188,7.783,2345.78,1578.476,204.052,23.851,3.5465,1.231411,3.38E+21
21216,133.594,7.783,2112.696,1506.365,168.586,19.318,2.9609,1.5934,3.32E+21
21217,135,7.783,1885.452,1558.551,183.19,27.782,3.2794,1.259783,3.44E+21
21218,136.406,7.783,1955.768,1462.619,182.221,19.449,3.3341,1.244549,3.47E+21
21219,137.813,7.783,2210.57,1619.144,168.691,26.458,3.0565,1.100214,3.15E+21
21220,139.219,7.783,2413.128,1739.272,182.078,16.779,3.2718,0.895972,2.83E+21
21221,140.625,7.783,2121.778,1493.257,163.779,21.213,4.373,0.81281,2.65E+21
21222,142.031,7.783,2129.95,2090.28,169.853,26.413,5.5337,0.65983,2.68E+21
21223,143.438,7.783,2094.402,NaN,140.88,43.991,6.1492,0.823931,3.03E+21
21224,144.844,7.783,NaN,NaN,167.549,38.48,6.2437,0.978346,3.30E+21
21225,146.25,7.783,NaN,2569.044,167.291,53.985,6.1678,0.690465,3.18E+21
21226,147.656,7.783,NaN,2297.653,164.598,51.787,5.2424,0.589117,3.22E+21
21227,149.063,7.783,NaN,2394.405,182.329,36.091,4.7435,0.551917,3.14E+21
21228,150.469,7.783,NaN,2087.08,169.784,28.069,3.4639,0.662538,2.94E+21
21229,151.875,7.783,NaN,1789.143,148.091,28.507,2.4568,0.650155,2.67E+21
21230,153.281,7.783,NaN,1976.833,122.948,30.557,2.3595,0.723586,2.47E+21
21231,154.688,7.783,NaN,2154.145,137.629,34.8,2.1903,0.561404,2.44E+21
21232,156.094,7.783,NaN,2293.095,139.869,32.552,2.1084,0.555375,2.62E+21
21233,157.5,7.783,NaN,2324.509,148.903,35.536,1.6202,0.395568,2.41E+21
21234,158.906,7.783,NaN,2278.926,147.916,54.844,1.523,0.409136,2.44E+21
21235,160.313,7.783,NaN,2303.844,147.04,65.169,1.3659,0.404378,2.34E+21
21236,161.719,7.783,NaN,2139.6,160.089,45.046,1.6085,0.394147,2.35E+21
21237,163.125,7.783,NaN,2220.49,166.68,31.229,1.5358,0.405697,2.47E+21
21238,164.531,7.783,NaN,2226.316,177.286,25.65,2.3757,0.424362,2.54E+21
21239,165.938,7.783,NaN,1882.56,171.023,46.449,1.6801,0.417229,2.23E+21
21240,167.344,7.783,NaN,2162.624,183.3,33.881,1.4145,0.331063,2.20E+21
21241,168.75,7.783,NaN,2230.914,192.083,36.755,2.0331,0.321731,2.16E+21
21242,170.156,7.783,NaN,2278.079,208.742,45.453,1.784,0.325408,2.42E+21
21243,171.563,7.783,NaN,NaN,191.077,55.761,1.767,0.462204,2.59E+21
21244,172.969,7.783,NaN,NaN,173.442,40.533,1.4708,0.536899,2.75E+21
21245,174.375,7.783,NaN,NaN,189.621,42.069,1.8663,0.365229,2.64E+21
21246,175.781,7.783,NaN,2417.287,212.578,39.521,2.3922,0.356079,2.71E+21
21247,177.188,7.783,NaN,2312.216,231.83,62.079,3.7502,0.411079,2.84E+21
21248,178.594,7.783,NaN,2273.503,234.434,53.202,3.0345,0.382665,2.72E+21
21249,180,7.783,NaN,2480.085,226.864,39.217,2.7891,0.508248,3.08E+21
21250,181.406,7.783,NaN,2049.689,233.4,33.252,3.038,0.512538,3.11E+21
21251,182.813,7.783,NaN,2131.789,257.342,37.942,4.2688,0.357801,2.87E+21
21252,184.219,7.783,NaN,NaN,241.409,54.081,5.8829,0.290091,2.72E+21
21253,185.625,7.783,NaN,NaN,279.769,36.867,5.9635,0.271828,2.55E+21
21254,187.031,7.783,NaN,2864.95,258.552,50.823,11.2545,0.254429,2.48E+21
21255,188.438,7.783,3240.889,2775.676,244.668,55.535,12.2796,0.254469,2.50E+21
21256,189.844,7.783,3119.645,NaN,272.489,54.223,10.5568,0.193603,2.11E+21
21257,191.25,7.783,2916.726,NaN,283.143,48.982,5.7005,0.205324,1.90E+21
21258,192.656,7.783,2776.583,NaN,305.938,63.847,6.438,0.141579,1.64E+21
21259,194.063,7.783,2799.754,NaN,311.244,60.94,9.2437,0.17972,1.74E+21
21260,195.469,7.783,2932.326,NaN,507.985,72.852,12.0713,0.137788,1.53E+21
21261,196.875,7.783,2794.076,NaN,508.703,89.25,7.1642,0.09719,1.44E+21
21262,198.281,7.783,2747.96,NaN,491.985,64.735,5.9593,0.109397,1.51E+21
21263,199.688,7.783,2659.627,NaN,423.708,57.094,7.8415,0.11577,1.44E+21
21264,201.094,7.783,2612.4,NaN,436.248,70.88,5.3802,0.116243,1.49E+21
21265,202.5,7.783,2695.924,1928.036,480.828,62.714,5.3343,0.099616,1.23E+21
21266,203.906,7.783,2589.545,2003.951,490.716,71.705,5.9357,0.092511,1.10E+21
21267,205.313,7.783,2732.58,NaN,540.65,65.256,7.3221,0.087747,1.05E+21
21268,206.719,7.783,2742.406,1766.867,495.3,76.514,4.816,0.113011,1.25E+21
21269,208.125,7.783,2583.916,NaN,546.904,63.947,3.3388,0.092624,1.41E+21
21270,209.531,7.783,2560.086,NaN,586.44,74.842,3.041,0.112735,1.32E+21
21271,210.938,7.783,2464.547,1916.902,461.201,74.274,3.6228,0.130037,1.26E+21
21272,212.344,7.783,2503.893,2199.66,381.332,53.726,4.2404,0.318538,1.60E+21
21273,213.75,7.783,2609.499,NaN,310.945,77.117,4.4567,0.113777,1.16E+21
21274,215.156,7.783,2674.527,NaN,341.842,66.63,5.8309,0.167121,1.36E+21
21275,216.563,7.783,2722.566,NaN,301.947,57.641,4.3752,0.176513,1.32E+21
21276,217.969,7.783,2755.078,NaN,275.783,63.157,2.9313,0.102967,1.19E+21
21277,219.375,7.783,2964.634,NaN,283.219,49.445,2.0955,0.095249,1.10E+21
21278,220.781,7.783,3125.667,NaN,350.982,62.225,2.0606,0.097838,1.17E+21
21279,222.188,7.783,3235.898,NaN,269.545,52.845,2.3057,0.140019,1.33E+21
21280,223.594,7.783,NaN,2256.899,299.077,63.058,2.916,0.166449,1.42E+21
21281,225,7.783,3446.961,2461.624,291.539,55.168,3.1488,0.171369,1.30E+21
21282,226.406,7.783,3782.793,NaN,258.014,55.4,2.7897,0.10663,1.24E+21
21283,227.813,7.783,3904.96,NaN,174.776,32.1,3.8522,0.140059,1.53E+21
21284,229.219,7.783,3907.682,NaN,197.961,50.543,4.1863,0.165024,1.57E+21
21285,230.625,7.783,3685.846,NaN,214.84,50.126,4.069,0.198469,1.80E+21
21286,232.031,7.783,3301.99,2272.349,196.5,54.963,3.5675,0.119057,1.36E+21
21287,233.438,7.783,2992.535,NaN,226.154,51.018,4.5136,0.103554,1.13E+21
21288,234.844,7.783,2799.928,NaN,239.756,63.732,3.574,0.089706,9.91E+20
21289,236.25,7.783,2931.38,NaN,276.151,67.425,4.5175,0.092293,1.00E+21
21290,237.656,7.783,3145.178,NaN,218.19,54.374,7.8751,0.107821,1.05E+21
21291,239.063,7.783,3309.359,NaN,207.9,76.386,11.5446,0.118908,1.19E+21
21292,240.469,7.783,3392.477,NaN,198.142,64.053,19.7348,0.123202,1.04E+21
21293,241.875,7.783,3564.97,NaN,240.655,87.3,20.7885,0.132945,1.09E+21
21294,243.281,7.783,3584.679,NaN,234.057,57.849,28.1176,0.120866,1.03E+21
21295,244.688,7.783,3528.027,3293.94,240.235,76.815,23.501,0.110216,1.08E+21
21296,246.094,7.783,3539.382,3308.683,318.796,66.145,26.497,0.102691,9.44E+20
21297,247.5,7.783,3726.284,NaN,317.254,76.543,25.2653,0.106026,9.85E+20
21298,248.906,7.783,3653.845,NaN,305.862,86.805,23.2479,0.109268,9.58E+20
21299,250.313,7.783,3755.454,NaN,282.698,80.855,29.8851,0.1425,1.33E+21
21300,251.719,7.783,3887.91,NaN,264.784,61.937,24.2344,0.16806,1.43E+21
21301,253.125,7.783,4019.861,NaN,257.168,66.22,25.616,0.186367,1.55E+21
21302,254.531,7.783,4075.705,5248.476,219.269,62.31,33.1704,0.287783,2.20E+21
21303,255.938,7.783,3938.283,5213.342,222.739,55.887,26.7527,0.31913,2.64E+21
21304,257.344,7.783,3796.279,4347.094,243.484,47.038,20.745,0.346049,2.55E+21
21305,258.75,7.783,3726.147,4000.968,221.072,57.014,21.0093,0.432293,2.60E+21
21306,260.156,7.783,3728.077,3558.452,289.171,67.355,18.571,0.390341,2.62E+21
21307,261.563,7.783,3607.658,3615.889,283.924,63.089,25.5087,0.252081,2.23E+21
21308,262.969,7.783,3593.633,3700.022,339.82,93.826,25.6898,0.235309,2.09E+21
21309,264.375,7.783,3650.876,3835.964,321.391,91.473,26.3423,0.241499,2.08E+21
21310,265.781,7.783,3700.818,4253.776,338.772,76.046,31.0266,0.350026,2.27E+21
21311,267.188,7.783,3801.003,4248.483,291.691,88.367,35.7021,0.482553,2.47E+21
